platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing
fastwork,Grafis & Desain,Presentasi,"DESAIN POWERPOINT BERKUALITAS, PROFESSIONAL, DAN ONE DAY SERVICE",100000.0,4.6,236.0,1.0,,https://fastwork.id/user/miraseft/presentation-85069970?badges=rehire&page=3&position=18&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Presentasi (Canva dan Powerpoint),50000.0,4.9,37.0,1.0,Canva,https://fastwork.id/user/felico/presentation-85283456?badges=rehire&page=3&position=19&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain Proposal / Slide Skripsi, Bisnis, Pitch Deck, Tugas Sekolah/Kuliah",56000.0,,,2.0,,https://fastwork.id/user/fatinh/presentation-44292253?badges=&page=3&position=20&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Power Point Presentasi,250000.0,,,1.0,,https://fastwork.id/user/mulaidarisekarang/presentation-37059620?badges=&page=3&position=21&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Powerpoint,50000.0,,,1.0,,https://fastwork.id/user/cpuuaqer/presentation-10802928?badges=&page=3&position=22&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PEMBUATAN PRESENTASI POWER POINT PROFESIONAL, 1 HARI JADI",50000.0,,,1.0,,https://fastwork.id/user/jasa_rab_draw_kbli/presentation-90505123?badges=&page=3&position=23&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa pengetikan ppt dengan hasil cepat dan memuaskan,50000.0,,,1.0,,https://fastwork.id/user/dewimarsita/presentation-65957555?badges=&page=3&position=24&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Desain Power Point PPT,50000.0,,,5.0,,https://fastwork.id/user/ryantcsc/presentation-63985863?badges=&page=3&position=25&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain Materi Presentasi Profesional | PPT Corporate & Pitch Deck,750000.0,,,3.0,,https://fastwork.id/user/angelli16/presentation-39675117?badges=&page=3&position=26&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Presentasi menarik,50000.0,4.5,5.0,1.0,,https://fastwork.id/user/jokippt10/presentation-71904165?badges=&page=3&position=27&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"design company profile, business proposal, slide presentation",500000.0,,,,,https://fastwork.id/user/luaibrahim/presentation-13028996?badges=&page=3&position=28&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain PPT Estetik & Profesional | Presentasi Menarik, Modern & Siap Pakai",50000.0,5.0,5.0,1.0,,https://fastwork.id/user/putraagthius/presentation-44660797?badges=rehire&page=3&position=29&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain PPT 1 Hari langsung jadi dengan revisi unlimited,50000.0,,,1.0,,https://fastwork.id/user/sendi22/presentation-92401608?badges=&page=3&position=30&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,desain ppt sehari jadi + revisi berbagai tema,50000.0,,,,,https://fastwork.id/user/rranay_/presentation-81479966?badges=&page=3&position=31&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Pembuatan Desain Presentasi, Pitchdeck Hingga Company Profile Yang Menarik dan Modern",300000.0,,,5.0,,https://fastwork.id/user/nurlchl/presentation-25219391?badges=&page=3&position=32&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan Power Point Tugas Kuliah Ataupun Anak SMA/SMK sederajat,100000.0,,,,,https://fastwork.id/user/anandanovriyanto_/presentation-78513700?badges=&page=3&position=33&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,📊 Saya akan membuat desain presentasi PowerPoint yang menarik dan profesional,100000.0,,,1.0,,https://fastwork.id/user/rara_09/presentation-33950590?badges=&page=3&position=34&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Teman mabar atau cerita,50000.0,,,,,https://fastwork.id/user/calluu/presentation-31808041?badges=&page=3&position=35&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain Presentasi Canva/PPT Profesional Untuk Tugas/Skripsi/Tesis,50000.0,,,1.0,Canva,https://fastwork.id/user/saskya.studio/presentation-41672255?badges=&page=3&position=36&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain PPT (Presentasi) By Canva,75000.0,,,1.0,Canva,https://fastwork.id/user/tsanss/presentation-78354479?badges=&page=3&position=37&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa pembuatan Power Point, Buklet dan Leaflet",50000.0,,,1.0,,https://fastwork.id/user/witriy/presentation-19960719?badges=&page=3&position=38&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain Presentasi Bagi Mahasiswa dan Karyawan - Profesional, Menarik, dan Costumizable",50000.0,,,2.0,,https://fastwork.id/user/luthfi_s/presentation-33583264?badges=&page=3&position=39&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Design Presentasi / Pitchdeck profesional dan bergaransi 24 jam,150000.0,,,1.0,,https://fastwork.id/user/fbrynt/presentation-97663639?badges=&page=3&position=40&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan PPT (PowerPoint) untuk Presentasi,150000.0,,2.0,2.0,,https://fastwork.id/user/bluendyds/presentation-57800684?badges=&page=4&position=1&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Pembuatan PPT Profesional & Menarik | Presentasi Skripsi, Bisnis, Seminar",50000.0,,,1.0,,https://fastwork.id/user/trioaditya/presentation-83811550?badges=&page=4&position=2&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA MEMBUAT PRESENTASI CEPAT,50000.0,,,1.0,,https://fastwork.id/user/yuliadewi27/presentation-85666475?badges=&page=4&position=3&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,jasa Buat Slide Power Point Minimalis Kekinian Profesional,50000.0,5.0,3.0,3.0,,https://fastwork.id/user/aqildesign/presentation-72081086?badges=&page=4&position=4&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,POWER POINT PRESENTASI - SKRIPSI TESIS DISERTASI MURAH MORP CANVA DAN CEPAT,70000.0,4.8,11.0,2.0,Canva,https://fastwork.id/user/rijaldhiky/presentation-73309658?badges=rehire&page=4&position=5&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PENYUSUNAN PRESENTASI POWER POINT PROFESIONAL, CEPAT DAN TERJANGKAU",50000.0,4.6,4.0,1.0,,https://fastwork.id/user/041001ita/presentation-63432309?badges=&page=4&position=6&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA PEMBUATAN POWER POINT,50000.0,,,1.0,,https://fastwork.id/user/mznufus/presentation-67302988?badges=&page=4&position=7&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,GRAPHIC DESIGN,50000.0,,,,,https://fastwork.id/user/j7c1wwym/presentation-63034127?badges=&page=4&position=8&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PRESENTASI PROFESIONAL | SEMINAR | BRAND IDENTITY | BEBAS KUSTOM DESAIN,80000.0,,,1.0,,https://fastwork.id/user/xqudiwuc/presentation-43702357?badges=&page=4&position=9&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"JASA PEMBUATAN DESAIN E-BOOK, PPT, POSTER, BANNER, FEEDS INSTAGRAM, MENU BAR, INFOGRAFIS, PRESENTASI",50000.0,,,2.0,Instagram,https://fastwork.id/user/annisacf/presentation-45480505?badges=&page=4&position=10&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Design PPT Interaktif / Powerpoint / Slide Presentation / untuk Pembelajaran Berkualitas,100000.0,,2.0,1.0,,https://fastwork.id/user/digitalplanner/presentation-40655240?badges=&page=4&position=11&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain Pembuatan PPT 1 Hari Jadi,150000.0,4.8,35.0,3.0,,https://fastwork.id/user/eksanart/presentation-60469405?badges=&page=4&position=12&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain dan Pembuatan Presentasi,250000.0,,,2.0,,https://fastwork.id/user/michp2704/presentation-93845514?badges=&page=4&position=13&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Presentasi Konsultasi Workflow,50000.0,,,1.0,,https://fastwork.id/user/prasaga/presentation-63226003?badges=&page=4&position=14&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Powerpoint (PPT) Visual Chart Bagi Kamu yang Gak Mau Ribet,50000.0,,1.0,,,https://fastwork.id/user/araudhas/presentation-97286584?badges=&page=4&position=15&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"JASA PEMBUATAN PPT CEPAT, MURAH & BEBAS REVISI",50000.0,,,1.0,,https://fastwork.id/user/sitazzahra/presentation-45494738?badges=&page=4&position=16&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan Powerpoint Presentasi,100000.0,,,,,https://fastwork.id/user/02maulana/presentation-24151783?badges=&page=4&position=17&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PEMBUATAN POWER POINT PRESENTASI, SEHARI JADI",50000.0,4.5,6.0,1.0,,https://fastwork.id/user/aufalaudi/presentation-61445563?badges=&page=4&position=18&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pitch Deck Design - Amaze your client NOW!,400000.0,,,6.0,,https://fastwork.id/user/ismlwahyu/presentation-80617730?badges=&page=4&position=19&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,DESAIN POWERPOINT,50000.0,,,1.0,,https://fastwork.id/user/lenioktaviani/presentation-76983354?badges=&page=4&position=20&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Membuat PPT,50000.0,,,,,https://fastwork.id/user/afinaghnata/presentation-79790426?badges=&page=4&position=21&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa PPT Canva untuk Tugas Sekolah & Kuliah (Cepat & Murah),50000.0,,,,Canva,https://fastwork.id/user/alirohimat/presentation-51804850?badges=&page=4&position=22&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Host Live,50000.0,,,1.0,,https://fastwork.id/user/soffarossydah/presentation-62980897?badges=&page=4&position=23&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,jasa membuat PPT&jasa mengubah slide berantakan menjadi profesional,50000.0,,,,,https://fastwork.id/user/danarmaulana/presentation-63886536?badges=&page=4&position=24&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Presentasi Cepat,50000.0,,,1.0,,https://fastwork.id/user/rizkyageng/presentation-25121895?badges=&page=4&position=25&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan PPT,114000.0,,,,,https://fastwork.id/user/zalfa11/presentation-93960687?badges=&page=4&position=26&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Ketik & Pengerjaan PowerPoint,50000.0,,,1.0,,https://fastwork.id/user/erlizarahmadini/presentation-45003303?badges=&page=4&position=27&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Presentasi/PPT/Canva,80000.0,,,,,https://fastwork.id/user/jolinf/presentation-80416312?badges=&page=4&position=28&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Canva Logo & PPT (Presentasi),50000.0,,,,Canva,https://fastwork.id/user/atikasalsa1102/presentation-94726207?badges=&page=4&position=29&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Company Profile/Booklet/Buku Laporan/Katalog/Proposal/Presentasi PPT, Google Slides",145000.0,,,5.0,,https://fastwork.id/user/halojudith/presentation-22545810?badges=&page=4&position=30&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Professional Pitch Deck Design,1800000.0,,,4.0,,https://fastwork.id/user/ideiwan/presentation-84258572?badges=&page=4&position=31&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Pembuatan Presentasi Visual untuk Pitch Deck, Edukasi, Marketing, Dll",50000.0,,,1.0,,https://fastwork.id/user/evelynsc/presentation-50941978?badges=&page=4&position=32&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Re-Design PPT Profesional,50000.0,,,,,https://fastwork.id/user/wiendwioka/presentation-33099544?badges=&page=4&position=33&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Business Development Strategist: Pitch Deck Premium & Riset Pasar Mendalam,50000.0,,,1.0,,https://fastwork.id/user/yxpmpldk/presentation-44104699?badges=&page=4&position=34&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Spesialis Deck Presentasi & Desain Grafis Profesional (Cepat dengan Canva),120000.0,,,4.0,Canva,https://fastwork.id/user/amarilla/presentation-41647135?badges=milestone&page=4&position=35&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Digital Upload Audio,400000.0,,,1.0,,https://fastwork.id/user/aniepulagi/presentation-66901228?badges=&page=4&position=36&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Pembuatan Slide Presentasi Profesional, Cepat, Original dan Insightful",150000.0,,,3.0,,https://fastwork.id/user/dimfebrian/presentation-28760797?badges=&page=4&position=37&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pitch Deck,500000.0,,,7.0,,https://fastwork.id/user/guswa19/presentation-33501768?badges=&page=4&position=38&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Bundling Pitch Deck dan Business Plan,2500000.0,,,,,https://fastwork.id/user/guswa19/presentation-90254399?badges=&page=4&position=39&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"SLIDECRAFT – Desain Slide Presentasi Sidang, Seminar & PPT Profesional (Canva / PowerPoint)",50000.0,,,3.0,Canva,https://fastwork.id/user/clarive/presentation-34640397?badges=&page=4&position=40&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan Dashboard Keuangan,500000.0,,,1.0,,https://fastwork.id/user/bontor77/presentation-27304695?badges=&page=5&position=1&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Mampu membuat PPT menggunakan Apk Canva,60000.0,,,,Canva,https://fastwork.id/user/pratissa/presentation-50053413?badges=&page=5&position=2&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA PEMBUATAN PRESENTASI CANVA,50000.0,,,1.0,Canva,https://fastwork.id/user/ayyu_11/presentation-94996509?badges=&page=5&position=3&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain Proposal, Pitch Deck, Company Profile, Itinerary Perjalanan , Budgeting",75000.0,,,,,https://fastwork.id/user/aniepulagi/presentation-11119496?badges=&page=5&position=4&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Pembuatan PPT, Desain Grafis, Produk Digital",100000.0,,,,,https://fastwork.id/user/putridwir26/presentation-51267550?badges=&page=5&position=5&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,virtual assistant- jasa bikin power point,100000.0,,,,,https://fastwork.id/user/araya.prooject/presentation-91871666?badges=&page=5&position=6&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Power Point (PPT) Seminar Proposal/Seminar Hasil,50000.0,,,3.0,,https://fastwork.id/user/amjkonva/presentation-15006352?badges=&page=5&position=7&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Presentation design,250000.0,,,3.0,,https://fastwork.id/user/gracefidelia129/presentation-50538570?badges=&page=5&position=8&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Power Point Presentation Design (PPT),50000.0,,,1.0,,https://fastwork.id/user/natalieew/presentation-38762695?badges=&page=5&position=9&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain presentasi,50000.0,,,,,https://fastwork.id/user/inorunian/presentation-68323594?badges=&page=5&position=10&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Design materi presentasi (costing F&B),80000.0,,,,,https://fastwork.id/user/dinidias/presentation-85125995?badges=&page=5&position=11&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Murah pembuatan PPT,50000.0,,,,,https://fastwork.id/user/slidedesignexpert/presentation-37275995?badges=&page=5&position=12&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Presentasi Tugas Kuliah/Seminar/Sidang Sehari Jadi,50000.0,,,1.0,,https://fastwork.id/user/imeldaurel/presentation-21508139?badges=&page=5&position=13&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PEMBUATAN PPT, INOGRAFIS, POSTER",200000.0,,,,,https://fastwork.id/user/santaiinaja/presentation-91202986?badges=&page=5&position=14&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Joki bikin PowerPoint,50000.0,,,,,https://fastwork.id/user/khairunissa369/presentation-81059589?badges=&page=5&position=15&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA PEMBUATAN PRESENTASI,50000.0,,,,,https://fastwork.id/user/dewiarofah/presentation-80849934?badges=&page=5&position=16&source=browse&subcategorySlug=presentation
