platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing,harga_raw,rating_raw,jumlah_order_raw,durasi_raw
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Translate Indonesia Inggris dan Sebaliknya ,100000.0,,,3.0,,https://www.sribu.com/id/users/MutiaraTalitha732/jasa-translate-indonesia-inggris-dan-sebaliknya-a8ca2c2f-728c-414f-9b1c-e4f3a9198625,Rp100.000,,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Jepang – Indonesia / Indonesia – J,100000.0,5.0,,3.0,,https://www.sribu.com/id/users/Danang21/jasa-terjemahan-jepang-indonesia-indonesia-j-dd0c65d3-3064-4ccb-b0b1-08c4b5e8b2a1,Rp100.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemah bhs arab,99000.0,5.0,,2.0,,https://www.sribu.com/id/users/Fatmah_09/penerjemah-bhs-arab-ba430bfc-690e-41d6-8a68-fec3ebf812f0,Rp99.000,5.0,,✔ Waktu pengerjaan 1–2 hari
sribu,Penulisan & Penerjemahan,Penerjemahan,Translator Inggris dan Bahasa Indonesia,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/Welly_Gultom/translator-inggris-dan-bahasa-indonesia-7eab38df-5628-4e8b-84be-73d8eb6a0314,Rp100.000,5.0,,2 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Profesional Inggris Indonesia,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/Devina48/jasa-terjemahan-profesional-inggris-indonesia-faa100bc-c5bf-41d3-8e5f-bbec66aca6b5,Rp100.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Terjemahan Inggris Indonesia untuk Dokumen Artikel,150000.0,5.0,,1.0,,https://www.sribu.com/id/users/viesalsa/terjemahan-inggris-indonesia-untuk-dokumen-artikel-07c9ec97-6250-4bcf-afb4-b0de78a105b7,Rp150.000,5.0,,Waktu pengerjaan: 1 hari (≤24 jam)
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Penulisan dan Terjemahan Buku Profesional,115000.0,5.0,,3.0,,https://www.sribu.com/id/users/Ndahoktmta/jasa-penulisan-dan-terjemahan-buku-profesional-c669c326-bc85-4d18-bc67-3c8fc2deb0d7,Rp115.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemah B. Jawa ke Indonesia & Aksara Jawa,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/nurfianipa/jasa-terjemah-b-jawa-ke-indonesia-and-aksara-jawa-369c84b2-2399-447a-b8fe-cd08b55bb20d,Rp100.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemahan  Indonesia to English Akurat & Hemat,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/DeSen_Creative/penerjemahan-indonesia-to-english-akurat-and-hemat-1b2bd9b7-03ed-41c3-9812-1c749410e24a,Rp100.000,5.0,,Pengerjaan 1-2 hari
sribu,Penulisan & Penerjemahan,Penerjemahan,Translate Mandarin - Indonesia/ Sebaliknya,100000.0,,,1.0,,https://www.sribu.com/id/users/apaiseeeee/translate-mandarin-indonesia-sebaliknya-eb58cb59-b72a-4c56-8090-9b128179e3e1,Rp100.000,,,Respon Chat3 jamProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Cepat dan Akurat,100000.0,5.0,,5.0,,https://www.sribu.com/id/users/Sanyorita/layanan-terjemahan-cepat-dan-akurat-5149b4f6-f2d5-45fc-bc94-003da8c44c25,Rp100.000,5.0,,5 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Penerjemah & Pengetikan Cepat (ID–EN / EN,99000.0,5.0,,1.0,,https://www.sribu.com/id/users/Vanjullii/jasa-penerjemah-and-pengetikan-cepat-id-en-en-3d31f167-d2c6-4fba-b3d2-a70f86f95faf,Rp99.000,5.0,Pengiriman hasil untuk review,1 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa penerjemah bahasa inggris cepat dan akurat,99000.0,5.0,,4.0,,https://www.sribu.com/id/users/Numan992/jasa-penerjemah-bahasa-inggris-cepat-dan-akurat-4c9baa82-cc46-4684-be49-598fbab682ad,Rp99.000,5.0,,4 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translate Novel ID EN Kilat 1000 Kata 4 Jam,99000.0,5.0,,1.0,,https://www.sribu.com/id/users/SuhermanS/translate-novel-id-en-kilat-1000-kata-4-jam-d071b396-a372-4e45-b1fc-ab74b53cae50,Rp99.000,5.0,,1.000 KATA 4 JAM
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa pengetikan dan penerjemah perusahaan,100000.0,5.0,,5.0,,https://www.sribu.com/id/users/nadinesa/jasa-pengetikan-dan-penerjemah-perusahaan-afe384bf-a11d-4b04-a179-007a739d57b4,Rp100.000,5.0,,5 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemah Dari Ke Bahasa Inggris ,100000.0,5.0,,5.0,,https://www.sribu.com/id/users/Diyoirawan/penerjemah-dari-ke-bahasa-inggris-35c7dccb-1c9b-47bb-bf5c-1813d6dc310c,Rp100.000,5.0,,5 Hari Pengerjaan5 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translate Dokumen ,150000.0,5.0,,1.0,,https://www.sribu.com/id/users/Nini0002/translate-dokumen-7bb8e1e1-d497-4e22-b3d3-20fc277cd476,Rp150.000,5.0,,1 Hari Pengerjaan0 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translate bahasa inggris ke bahasa indonesia,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/Dhenia08/translate-bahasa-inggris-ke-bahasa-indonesia-df566362-1d90-4e5b-b698-fe79e48ccf38,Rp100.000,5.0,,1 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translate bahasa indonesia ke bahasa inggris,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/Dhenia08/translate-bahasa-indonesia-ke-bahasa-inggris-e7992bc2-c1ba-474c-945f-75b3e55e50b7,Rp100.000,5.0,,1 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,TERJEMAHAN CN to IDN  IDN to CN,120000.0,5.0,,4.0,,https://www.sribu.com/id/users/bothakkk/terjemahan-cn-to-idn-idn-to-cn-1b685e43-c670-4e6e-b19e-9411ac3ce03a,Rp120.000,5.0,,Promo berakhir dalam 4 Hari Lagi!
sribu,Penulisan & Penerjemahan,Penerjemahan,Freelance Translator,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/respihandika/freelance-translator-b7082e54-73b7-46a6-a548-28722189d13e,Rp100.000,5.0,,Pengerjaan cepat 1-2 hari
sribu,Penulisan & Penerjemahan,Penerjemahan,German Translation dan Design  Business Writing,400000.0,5.0,,4.0,,https://www.sribu.com/id/users/Elfinnafaa/german-translation-dan-design-business-writing-6de59868-55a0-4075-8943-ce2cd1790b08,Rp400.000,5.0,,4 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Medical Translator Writing and Data Entry,99000.0,5.0,,1.0,,https://www.sribu.com/id/users/fatima_az_zahra/medical-translator-writing-and-data-entry-792f4634-933b-4625-8f77-d54e0788a18c,Rp99.000,5.0,,1 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translator ENG to ID and ID to ENG fast response,99000.0,5.0,,2.0,,https://www.sribu.com/id/users/tresdeaths/translator-eng-to-id-and-id-to-eng-fast-response-df96b7f8-23ea-46e5-947d-dc6f373f9119,Rp99.000,5.0,,Pengerjaan 1-2 hari
sribu,Penulisan & Penerjemahan,Penerjemahan,Menerjemahkan bahasa Inggris ke bahasa Indonesia,99000.0,5.0,,1.0,,https://www.sribu.com/id/users/dinarsiregar19/menerjemahkan-bahasa-inggris-ke-bahasa-indonesia-06265014-f981-4f4a-a87e-45288b9c499c,Rp99.000,5.0,,Respon Chat2 jamProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Mandarin dan English,99000.0,5.0,,1.0,,https://www.sribu.com/id/users/Hellyana117/layanan-terjemahan-mandarin-dan-english-1460fd46-dd82-4693-8847-a41d72fe40f0,Rp99.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translator buku dan juga social media,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/ajengpuspa/translator-buku-dan-juga-social-media-e68294da-a544-4623-9a58-d838a42543f2,Rp100.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Terjemahan Inggris–Indonesia Rapi & Mudah Dipahami,99000.0,5.0,,3.0,,https://www.sribu.com/id/users/dhisomeone/terjemahan-inggris-indonesia-rapi-and-mudah-dipahami-e30567fe-3bf6-4f00-b4a7-b6def43cfb19,Rp99.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemah novel Inggris ke Indonesia ,100000.0,5.0,,3.0,,https://www.sribu.com/id/users/Raihan7689/penerjemah-novel-inggris-ke-indonesia-13ffccd1-3f90-430b-ace5-54c7a5d42047,Rp100.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,jasa ketik terjemahan ,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/rajibmaulana/jasa-ketik-terjemahan-0736071a-9df5-4512-8f46-6c2a5966521b,Rp100.000,5.0,,1 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Cepat dan AKurat,100000.0,5.0,,5.0,,https://www.sribu.com/id/users/eko_bagus26/layanan-terjemahan-cepat-dan-akurat-0662f104-5cde-46a7-82af-991044e4b20e,Rp100.000,5.0,,5 Hari Pengerjaan7 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Indonesia Sunda Loma/Halus Cepat,99000.0,5.0,,2.0,,https://www.sribu.com/id/users/ririsnaaa/jasa-terjemahan-indonesia-sunda-lomahalus-cepat-f872946b-97fe-45fd-a68f-8282131e310d,Rp99.000,5.0,,2 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translator English Indonesia atau IndoEnglish ,150000.0,5.0,,3.0,,https://www.sribu.com/id/users/S4tiva17/translator-english-indonesia-atau-indoenglish-c7805946-9942-424a-8655-12005b1d582e,Rp150.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Inggris Indonesia,150000.0,5.0,,1.0,,https://www.sribu.com/id/users/vaniaflsn/jasa-terjemahan-inggris-indonesia-5b321935-f72f-4154-b5b5-0375b4e0aafb,Rp150.000,5.0,,1 Hari Pengerjaan0 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemahan dokumen JPN to Indonesia,128900.0,5.0,,5.0,,https://www.sribu.com/id/users/Aditya_Aldian/penerjemahan-dokumen-jpn-to-indonesia-327ba576-dc51-4aa6-8ac8-5411608d2e7d,Rp128.900,5.0,,5 Hari Pengerjaan10 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Tutor Nahwu Sharaf dan  Membaca Kitab Kuning,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/assegaf28/tutor-nahwu-sharaf-dan-membaca-kitab-kuning-d9de9fc5-9cd6-40f3-a85c-234a1c0545bd,Rp100.000,5.0,,Respon Chat1 hariProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Ketik Ulang & Translate Indonesia–Inggris Cep,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/Aaronbluejack/jasa-ketik-ulang-and-translate-indonesia-inggris-cep-840ba784-dfbb-49f7-b326-345481ca9730,Rp100.000,5.0,,2 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemah Mandarin Profesional ,99000.0,5.0,,9731.0,,https://www.sribu.com/id/users/A_Tasya20/penerjemah-mandarin-profesional-b9867d7f-d6ea-4d37-9f77-6b5927906cb8,Rp99.000,5.0,,Promo berakhir dalam 9731 Hari Lagi!
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Bahasa Arab Cepat Dan Akurat,100000.0,5.0,,3.0,,https://www.sribu.com/id/users/Rannieww/layanan-terjemahan-bahasa-arab-cepat-dan-akurat-00368139-c0c2-4f6d-913e-c9a533fe27ac,Rp100.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Translate Bahasa Mandarin,300000.0,5.0,,9.0,,https://www.sribu.com/id/users/mandarininfo/jasa-translate-bahasa-mandarin-148ebe25-d725-48b4-ab7b-0116425f076c,Rp300.000,5.0,,Respon Chat9 hariProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemah Inggris Indonesia ,100000.0,,,2.0,,https://www.sribu.com/id/users/Benedictus/penerjemah-inggris-indonesia-dae33263-bfc1-4bcc-bfe9-57fbd5b786f0,Rp100.000,,,2 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Penerjemahan ArabIndonesia Artikel Dokumen,100000.0,5.0,,4.0,,https://www.sribu.com/id/users/fatc_h01/jasa-penerjemahan-arabindonesia-artikel-dokumen-c0c26768-fe14-472f-ad88-d53098801725,Rp100.000,5.0,,Estimasi: 3–4 hari
sribu,Penulisan & Penerjemahan,Penerjemahan,penerjemah bahasa inggris terpercaya,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/M.Rizky.A/penerjemah-bahasa-inggris-terpercaya-3ec94770-7620-4c6a-9e43-ac0ed4f59957,Rp100.000,5.0,,2 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translator Mandarin ,250000.0,5.0,,1.0,,https://www.sribu.com/id/users/ClarissaR/translator-mandarin-4ec01b58-5b67-4316-97de-f6b7d3b4816a,Rp250.000,5.0,,Respon Chat9 jamProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Bahasa Inggris Manual Akurat,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/RenChiRei/layanan-terjemahan-bahasa-inggris-manual-akurat-18527f92-ca08-4276-a352-226529f5de76,Rp100.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Melayani Semua Terjemahan Bahasa Arab Akurat,99000.0,5.0,,1.0,,https://www.sribu.com/id/users/akujimmy/melayani-semua-terjemahan-bahasa-arab-akurat-61123cc5-7c9c-4224-90dc-7e385abee674,Rp99.000,5.0,,1 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Yang Cepat dan Akurat,99000.0,5.0,,8.0,,https://www.sribu.com/id/users/Andihaliza/layanan-terjemahan-yang-cepat-dan-akurat-21c7a697-0487-4ea5-9439-efba44875a5e,Rp99.000,5.0,,8 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Indonesia – Inggris / Inggris,150000.0,5.0,,3.0,,https://www.sribu.com/id/users/Ackley04/jasa-terjemahan-indonesia-inggris-inggris-4b7c69b1-5d1a-4b78-a238-e96e74885d88,Rp150.000,5.0,,Waktu pengerjaan: 2–3 hari
sribu,Penulisan & Penerjemahan,Penerjemahan,Translator From BAHASA-ENG or ENG-BAHASA,200000.0,5.0,,3.0,,https://www.sribu.com/id/users/lestarihidayati99/translator-from-bahasa-eng-or-eng-bahasa-44b046fb-4a4c-475e-812e-5d030620b515,Rp200.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa penulisan artikel dan konten bahasa Indonesia,100000.0,5.0,4.0,3.0,,https://www.sribu.com/id/users/fajarkoyun/jasa-penulisan-artikel-dan-konten-bahasa-indonesia-b4bdfeac-059f-4428-b5c6-e251e384e6ac,Rp100.000,5.0,4review dan editing,3 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Business Translation Inggris ke Indonesia amanah,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/Alexs_adams/business-translation-inggris-ke-indonesia-amanah-f30e7944-a739-4cde-9719-c29247fd6e12,Rp100.000,5.0,,2 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Terjemahan cepat mantap,99000.0,5.0,,2.0,,https://www.sribu.com/id/users/RidhoPratama/terjemahan-cepat-mantap-a33a7aa7-af8a-40e4-9e4c-fb05c53ea7fd,Rp99.000,5.0,,2 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,"Penerjemah  Akurat, Cepat, Berkualitas (ID-TH)",250000.0,5.0,,5.0,,https://www.sribu.com/id/users/asokapradhana/penerjemah-akurat-cepat-berkualitas-id-th-0a9a9f4d-8299-4a28-a07d-eb82f46f902d,Rp250.000,5.0,,5 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,"Penerjemah  Akurat, Cepat, Berkualitas (ID-JA)",250000.0,5.0,,5.0,,https://www.sribu.com/id/users/asokapradhana/penerjemah-akurat-cepat-berkualitas-id-ja-a126a46f-8379-4005-ab06-4690ef0385bf,Rp250.000,5.0,,5 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,"Penerjemah  Akurat, Cepat, Berkualitas (ID-NL)",150000.0,5.0,,4.0,,https://www.sribu.com/id/users/asokapradhana/penerjemah-akurat-cepat-berkualitas-id-nl-22deeb3f-3729-4a32-88ff-ee6c80eae551,Rp150.000,5.0,,4 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,"Penerjemah  Akurat, Cepat, Berkualitas (ID-EN)",150000.0,5.0,,2.0,,https://www.sribu.com/id/users/asokapradhana/penerjemah-akurat-cepat-berkualitas-id-en-aa3cabff-2468-4dfb-8075-cbaacb213e2e,Rp150.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,"Penerjemah  Akurat, Cepat, Berkualitas (ID-FR)",200000.0,5.0,,4.0,,https://www.sribu.com/id/users/asokapradhana/penerjemah-akurat-cepat-berkualitas-id-fr-4d1ad283-b0e7-48cd-b4f0-2d5fb46c1027,Rp200.000,5.0,,4 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Translate Data Entry Profesional,350000.0,5.0,,1.0,,https://www.sribu.com/id/users/derskiiy/layanan-translate-data-entry-profesional-f303451c-d544-4a83-8d97-3fc5c7160861,Rp350.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa penerjemahan,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/Dayanara/jasa-penerjemahan-69193e77-427e-48fc-94ac-ca7b50bce047,Rp100.000,5.0,,Respon Chat1 hariProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Bahasa Indonesia ke Bahasa Inggris,110000.0,5.0,,6.0,,https://www.sribu.com/id/users/endarto_e/jasa-terjemahan-bahasa-indonesia-ke-bahasa-inggris-0662c17c-5e6a-4a22-83f7-ee614e4fef99,Rp110.000,5.0,,Respon Chat6 hariProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Inggris ⇄ Indonesia Profesional ,100000.0,5.0,,5.0,,https://www.sribu.com/id/users/sweetbaby1369/jasa-terjemahan-inggris-indonesia-profesional-01d6b380-b431-45bd-b7d4-6eab7d1e90da,Rp100.000,5.0,,5 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan  Penulisan Konten Berkualitas dan,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/creativeus/jasa-terjemahan-penulisan-konten-berkualitas-dan-c03749fd-f7b7-42ef-bed0-cbd83d74e681,Rp100.000,5.0,,1 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Inggris ke Indonesia,115000.0,5.0,,2.0,,https://www.sribu.com/id/users/Evanlee3333/layanan-terjemahan-inggris-ke-indonesia-724815cd-fde3-462e-8096-83bc7c7bd6b2,Rp115.000,5.0,,2 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan, Translation Service Fast,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/mnsnatasha/translation-service-fast-01ffe801-e011-4e41-909b-f0f7f756fe32,Rp100.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Precise and Affordable Translation Services,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/iqbalsyhp/precise-and-affordable-translation-services-1a03fb93-a23d-49b2-869e-7bf4b903260d,Rp100.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Saya akan menerjemahkan Bahasa Inggris ke Bahasa I,99000.0,5.0,,7.0,,https://www.sribu.com/id/users/Nazif_28/saya-akan-menerjemahkan-bahasa-inggris-ke-bahasa-i-070e1d27-f582-4194-bee2-74e7412729d0,Rp99.000,5.0,,7 Hari Pengerjaan5 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Penerjemahan Bahasa Inggris,99000.0,5.0,,2.0,,https://www.sribu.com/id/users/katyaasfreelancer/jasa-penerjemahan-bahasa-inggris-66aa0c2e-f432-4cb3-bcd0-dcb93b4dbdce,Rp99.000,5.0,,Respon Chat2 hariProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemahan EN-ID atau ID-EN,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/alfiyah_najmi/penerjemahan-en-id-atau-id-en-9820b0c2-193f-48e9-9b5e-94273d9d5427,Rp100.000,5.0,,Respon Chat2 hariProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Cepat dan Akurat,99000.0,5.0,,1.0,,https://www.sribu.com/id/users/PutraLuwis/layanan-terjemahan-cepat-dan-akurat-17497893-834b-4b3c-9af5-6053f63e5f17,Rp99.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Translate Inggris Indonesia Rapi dan Cepat,100000.0,5.0,,4.0,,https://www.sribu.com/id/users/jehana_fliora/jasa-translate-inggris-indonesia-rapi-dan-cepat-2347abc7-06ae-4eca-b765-bb2ad0cd21d9,Rp100.000,5.0,,4 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa Terjemahan Profesional Inggris–Indonesia,100000.0,5.0,,24.0,,https://www.sribu.com/id/users/mrs_drfa/jasa-terjemahan-profesional-inggris-indonesia-bf139103-1fc0-4a35-b106-8411f9390c67,Rp100.000,5.0,,Respon Chat24 hariProyek Berjalan0
sribu,Penulisan & Penerjemahan,Penerjemahan,BimaNie Bantuan terjemahan Inggris Indonesia,120000.0,5.0,,5.0,,https://www.sribu.com/id/users/BIMAJOLA/bimanie-bantuan-terjemahan-inggris-indonesia-69842ae6-38bc-45e0-8a24-baeccb681bd3,Rp120.000,5.0,,5 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translate Indo I English ,100000.0,,,1.0,,https://www.sribu.com/id/users/willamarbun/translate-indo-i-english-449d81d6-30dd-44d2-90e7-974c5ad4a4b4,Rp100.000,,,1 Hari Pengerjaan0 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Translate Penerjemah Bahasa Mandarin English Pro,220000.0,5.0,,3.0,,https://www.sribu.com/id/users/santo1116/translate-penerjemah-bahasa-mandarin-english-pro-ae1741e5-a61f-473c-a3b0-50d6d20650c4,Rp220.000,5.0,,3 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemah English - Indonesia,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/Whiteswan/penerjemah-english-indonesia-d974910e-b3ff-4d51-8d59-d6e6f7e959ca,Rp100.000,5.0,,1 Hari Pengerjaan3 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Liaison Officer,500000.0,5.0,,1.0,,https://www.sribu.com/id/users/eraolivia/liaison-officer-e4cbf9fe-532f-48d6-9273-a33debd58fae,Rp500.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan tulisan dan terjemahan,150000.0,5.0,,3.0,,https://www.sribu.com/id/users/_masrni26/layanan-tulisan-dan-terjemahan-47218284-2c39-44dd-a4ae-15567c288de7,Rp150.000,5.0,,3 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Freelance Translator Indonesia - Inggris,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/Kimmyder/freelance-translator-indonesia-inggris-d803c680-09dd-4a9a-9ae9-f23ddc80bd1e,Rp100.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Layanan Terjemahan Cepat dan Akurat,,,,,,https://www.sribu.com/id/users/HijrahNurul/layanan-terjemahan-cepat-dan-akurat-b80ce5e3-5d59-4b43-8e38-d92f30c84f60,,,,
sribu,Penulisan & Penerjemahan,Penerjemahan,Translator bahasa jepang Indonesia ,150000.0,5.0,,1.0,,https://www.sribu.com/id/users/castoricestoree/translator-bahasa-jepang-indonesia-b267b5e3-438d-40f5-8c6e-386451d679e1,Rp150.000,5.0,,1 Hari Pengerjaan2 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Freelance Translator Jepang/Inggris ke Indonesia,100000.0,5.0,,1.0,,https://www.sribu.com/id/users/rifkya551/freelance-translator-jepanginggris-ke-indonesia-50ed5e6f-bfbc-47cd-b885-095f4861dc53,Rp100.000,5.0,,1 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan, penganalisis bahasa jepang di buku dan komik ,1000000.0,5.0,,15.0,,https://www.sribu.com/id/users/Reyzanzastin/penganalisis-bahasa-jepang-di-buku-dan-komik-2958b792-1fb2-449b-baae-636fb1fa4c98,Rp1.000.000,5.0,,15 Hari Pengerjaan10 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Penerjemah Subtitle Drama Mandarin,100000.0,5.0,,2.0,,https://www.sribu.com/id/users/chellezwj/penerjemah-subtitle-drama-mandarin-cbb628f1-0c87-4dbd-ac88-f88e5752aebe,Rp100.000,5.0,,2 Hari Pengerjaan1 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa penerjemah lisan bahasa Inggris,350000.0,5.0,,0.0,,https://www.sribu.com/id/users/jonathan.farrel/jasa-penerjemah-lisan-bahasa-inggris-51d36885-1423-4a5a-bb67-175ac2af8833,Rp350.000,5.0,,0 Hari Pengerjaan0 Revisi
sribu,Penulisan & Penerjemahan,Penerjemahan,Jasa terjemahan bahasa Inggris,120000.0,5.0,,3.0,,https://www.sribu.com/id/users/jonathan.farrel/jasa-terjemahan-bahasa-inggris-0af3a97c-1160-4cbb-b9a2-565801d56ff4,Rp120.000,5.0,,3 Hari Pengerjaan2 Revisi
